section_no,section_slug,day_order,platform,problem_id,title,url,cf_rating,atcoder_difficulty,qorithm_tier,tags,reason,is_checkpoint,reuse_note
12,"constructive-strategies",30,"atcoder","abc169:abc169_f","F. Knapsack for All Subsets","https://atcoder.jp/contests/abc169/tasks/abc169_f",,1698,"T3","[""atcoder""]","Progressive constructive strategies practice at day 30.",false,""
12,"constructive-strategies",31,"codeforces","2163:B","Siga ta Kymata","https://codeforces.com/problemset/problem/2163/B",1700,,"T3","[""constructive algorithms"",""greedy"",""implementation""]","Progressive constructive strategies practice at day 31.",true,""
13,"state-transition-basics-dp-i",1,"codeforces","2211:B","Mickey Mouse Constructive","https://codeforces.com/problemset/problem/2211/B",1100,,"T2","[""constructive algorithms"",""dp"",""greedy""]","Progressive state transition basics (dp i) practice at day 1.",false,""
13,"state-transition-basics-dp-i",2,"codeforces","2195:C","Dice Roll Sequence","https://codeforces.com/problemset/problem/2195/C",1100,,"T2","[""dp"",""greedy""]","Progressive state transition basics (dp i) practice at day 2.",false,""
13,"state-transition-basics-dp-i",3,"codeforces","2202:B","ABAB Construction","https://codeforces.com/problemset/problem/2202/B",1200,,"T2","[""dp"",""greedy"",""implementation""]","Progressive state transition basics (dp i) practice at day 3.",false,""
13,"state-transition-basics-dp-i",4,"codeforces","2178:C","First or Second","https://codeforces.com/problemset/problem/2178/C",1200,,"T2","[""dp"",""greedy"",""implementation""]","Progressive state transition basics (dp i) practice at day 4.",false,""
13,"state-transition-basics-dp-i",5,"atcoder","arc164:arc164_c","C. Reversible Card Game","https://atcoder.jp/contests/arc164/tasks/arc164_c",,1199,"T2","[""atcoder""]","Progressive state transition basics (dp i) practice at day 5.",false,""
13,"state-transition-basics-dp-i",6,"codeforces","2135:A","Against the Difference","https://codeforces.com/problemset/problem/2135/A",1200,,"T2","[""data structures"",""dp""]","Progressive state transition basics (dp i) practice at day 6.",false,""
13,"state-transition-basics-dp-i",7,"codeforces","2208:C","Stamina and Tasks","https://codeforces.com/problemset/problem/2208/C",1300,,"T2","[""dp"",""greedy"",""math""]","Progressive state transition basics (dp i) practice at day 7.",false,""
13,"state-transition-basics-dp-i",8,"codeforces","2193:E","Product Queries","https://codeforces.com/problemset/problem/2193/E",1300,,"T2","[""dp"",""math"",""number theory""]","Progressive state transition basics (dp i) practice at day 8.",false,""
13,"state-transition-basics-dp-i",9,"atcoder","arc176:arc176_b","B. Simple Math 4","https://atcoder.jp/contests/arc176/tasks/arc176_b",,1298,"T2","[""atcoder""]","Progressive state transition basics (dp i) practice at day 9.",false,""
13,"state-transition-basics-dp-i",10,"codeforces","2169:C","Range Operation","https://codeforces.com/problemset/problem/2169/C",1300,,"T2","[""dp"",""greedy"",""math""]","Progressive state transition basics (dp i) practice at day 10.",false,""
13,"state-transition-basics-dp-i",11,"codeforces","2190:B1","Sub-RBS (Easy Version)","https://codeforces.com/problemset/problem/2190/B1",1400,,"T3","[""combinatorics"",""constructive algorithms"",""dp""]","Progressive state transition basics (dp i) practice at day 11.",false,""
13,"state-transition-basics-dp-i",12,"codeforces","2158:C","Annoying Game","https://codeforces.com/problemset/problem/2158/C",1400,,"T3","[""dp"",""games"",""greedy""]","Progressive state transition basics (dp i) practice at day 12.",false,""
13,"state-transition-basics-dp-i",13,"codeforces","2033:C","Sakurako's Field Trip","https://codeforces.com/problemset/problem/2033/C",1400,,"T3","[""dp"",""greedy"",""two pointers""]","Progressive state transition basics (dp i) practice at day 13.",false,""
13,"state-transition-basics-dp-i",14,"atcoder","abc305:abc305_f","F. Dungeon Explore","https://atcoder.jp/contests/abc305/tasks/abc305_f",,1420,"T3","[""atcoder""]","Progressive state transition basics (dp i) practice at day 14.",false,""
13,"state-transition-basics-dp-i",15,"codeforces","2163:C","Monopati","https://codeforces.com/problemset/problem/2163/C",1500,,"T3","[""brute force"",""combinatorics"",""dp""]","Progressive state transition basics (dp i) practice at day 15.",false,""
13,"state-transition-basics-dp-i",16,"codeforces","2121:E","Sponsor of Your Problems","https://codeforces.com/problemset/problem/2121/E",1500,,"T3","[""dp"",""greedy"",""implementation""]","Progressive state transition basics (dp i) practice at day 16.",false,""
13,"state-transition-basics-dp-i",17,"codeforces","2115:A","Gellyfish and Flaming Peony","https://codeforces.com/problemset/problem/2115/A",1500,,"T3","[""constructive algorithms"",""dp"",""math""]","Progressive state transition basics (dp i) practice at day 17.",false,""
13,"state-transition-basics-dp-i",18,"atcoder","arc134:arc134_c","C. The Majority","https://atcoder.jp/contests/arc134/tasks/arc134_c",,1560,"T3","[""atcoder""]","Progressive state transition basics (dp i) practice at day 18.",false,""
13,"state-transition-basics-dp-i",19,"codeforces","2207:C","Where's My Water?","https://codeforces.com/problemset/problem/2207/C",1600,,"T3","[""data structures"",""divide and conquer"",""dp""]","Progressive state transition basics (dp i) practice at day 19.",false,""
13,"state-transition-basics-dp-i",20,"codeforces","2193:F","Pizza Delivery","https://codeforces.com/problemset/problem/2193/F",1600,,"T3","[""dp"",""greedy""]","Progressive state transition basics (dp i) practice at day 20.",false,""
13,"state-transition-basics-dp-i",21,"codeforces","2215:A","Interval Mod","https://codeforces.com/problemset/problem/2215/A",1700,,"T3","[""constructive algorithms"",""dp"",""greedy""]","Progressive state transition basics (dp i) practice at day 21.",false,""
13,"state-transition-basics-dp-i",22,"atcoder","agc065:agc065_a","A. Shuffle and mod K","https://atcoder.jp/contests/agc065/tasks/agc065_a",,1701,"T4","[""atcoder""]","Progressive state transition basics (dp i) practice at day 22.",false,""
13,"state-transition-basics-dp-i",23,"codeforces","2205:D","Simons and Beating Peaks","https://codeforces.com/problemset/problem/2205/D",1700,,"T3","[""data structures"",""divide and conquer"",""dp""]","Progressive state transition basics (dp i) practice at day 23.",false,""
13,"state-transition-basics-dp-i",24,"codeforces","2201:A2","Lost Civilization (Hard Version)","https://codeforces.com/problemset/problem/2201/A2",1700,,"T3","[""data structures"",""dp""]","Progressive state transition basics (dp i) practice at day 24.",false,""
13,"state-transition-basics-dp-i",25,"codeforces","2196:C1","Interactive Graph (Simple Version)","https://codeforces.com/problemset/problem/2196/C1",1800,,"T4","[""binary search"",""combinatorics"",""dfs and similar""]","Progressive state transition basics (dp i) practice at day 25.",false,""
13,"state-transition-basics-dp-i",26,"atcoder","abc425:abc425_f","F. Inserting Process","https://atcoder.jp/contests/abc425/tasks/abc425_f",,1831,"T4","[""atcoder""]","Progressive state transition basics (dp i) practice at day 26.",false,""
13,"state-transition-basics-dp-i",27,"codeforces","2190:B2","Sub-RBS (Hard Version)","https://codeforces.com/problemset/problem/2190/B2",1900,,"T4","[""dp"",""games"",""implementation""]","Progressive state transition basics (dp i) practice at day 27.",true,""
13,"state-transition-basics-dp-i",28,"codeforces","2189:D1","Little String (Easy Version)","https://codeforces.com/problemset/problem/2189/D1",1900,,"T4","[""combinatorics"",""dp"",""greedy""]","Progressive state transition basics (dp i) practice at day 28.",false,""
13,"state-transition-basics-dp-i",29,"codeforces","2201:C","Rigged Bracket Sequence","https://codeforces.com/problemset/problem/2201/C",2000,,"T4","[""combinatorics"",""dp"",""greedy""]","Progressive state transition basics (dp i) practice at day 29.",false,""
13,"state-transition-basics-dp-i",30,"atcoder","agc070:agc070_a","A. Multiples in the String","https://atcoder.jp/contests/agc070/tasks/agc070_a",,2006,"T4","[""atcoder""]","Progressive state transition basics (dp i) practice at day 30.",false,""
13,"state-transition-basics-dp-i",31,"codeforces","2210:C2","A Simple GCD Problem (Hard Version)","https://codeforces.com/problemset/problem/2210/C2",2100,,"T4","[""dp"",""greedy"",""number theory""]","Progressive state transition basics (dp i) practice at day 31.",true,""
14,"graph-traversal-core",1,"codeforces","1829:E","The Lakes","https://codeforces.com/problemset/problem/1829/E",1100,,"T2","[""dfs and similar"",""dsu"",""graphs""]","Progressive graph traversal core practice at day 1.",false,""
14,"graph-traversal-core",2,"codeforces","648:C","Путь Робота","https://codeforces.com/problemset/problem/648/C",1100,,"T2","[""constructive algorithms"",""dfs and similar"",""graphs""]","Progressive graph traversal core practice at day 2.",false,""
14,"graph-traversal-core",3,"codeforces","522:A","Reposts","https://codeforces.com/problemset/problem/522/A",1200,,"T2","[""*special"",""dfs and similar"",""dp""]","Progressive graph traversal core practice at day 3.",false,""
14,"graph-traversal-core",4,"codeforces","217:A","Ice Skating","https://codeforces.com/problemset/problem/217/A",1200,,"T2","[""brute force"",""dfs and similar"",""dsu""]","Progressive graph traversal core practice at day 4.",false,""
14,"graph-traversal-core",5,"atcoder","arc118:arc118_b","B. Village of M People","https://atcoder.jp/contests/arc118/tasks/arc118_b",,1196,"T2","[""atcoder""]","Progressive graph traversal core practice at day 5.",false,""
14,"graph-traversal-core",6,"codeforces","129:B","Students and Shoelaces","https://codeforces.com/problemset/problem/129/B",1200,,"T2","[""brute force"",""dfs and similar"",""graphs""]","Progressive graph traversal core practice at day 6.",false,""
14,"graph-traversal-core",7,"codeforces","520:B","Two Buttons","https://codeforces.com/problemset/problem/520/B",1400,,"T3","[""dfs and similar"",""graphs"",""greedy""]","Progressive graph traversal core practice at day 7.",false,""
14,"graph-traversal-core",8,"codeforces","2172:M","Maximum Distance To Port","https://codeforces.com/problemset/problem/2172/M",1300,,"T2","[""graphs"",""shortest paths""]","Progressive graph traversal core practice at day 8.",false,""
14,"graph-traversal-core",9,"atcoder","abc414:abc414_e","E. Count A%B=C","https://atcoder.jp/contests/abc414/tasks/abc414_e",,1296,"T2","[""atcoder""]","Progressive graph traversal core practice at day 9.",false,""
14,"graph-traversal-core",10,"codeforces","2143:C","Max Tree","https://codeforces.com/problemset/problem/2143/C",1300,,"T2","[""constructive algorithms"",""dfs and similar"",""graphs""]","Progressive graph traversal core practice at day 10.",false,""
14,"graph-traversal-core",11,"codeforces","1106:D","Lunar New Year and a Wander","https://codeforces.com/problemset/problem/1106/D",1500,,"T3","[""data structures"",""dfs and similar"",""graphs""]","Progressive graph traversal core practice at day 11.",false,""
14,"graph-traversal-core",12,"codeforces","2204:D","Alternating Path","https://codeforces.com/problemset/problem/2204/D",1400,,"T3","[""constructive algorithms"",""dfs and similar"",""graph matchings""]","Progressive graph traversal core practice at day 12.",false,""
14,"graph-traversal-core",13,"codeforces","2034:C","Trapped in the Witch's Labyrinth","https://codeforces.com/problemset/problem/2034/C",1400,,"T3","[""constructive algorithms"",""dfs and similar"",""graphs""]","Progressive graph traversal core practice at day 13.",false,""
14,"graph-traversal-core",14,"atcoder","abc250:abc250_e","E. Prefix Equality","https://atcoder.jp/contests/abc250/tasks/abc250_e",,1421,"T3","[""atcoder""]","Progressive graph traversal core practice at day 14.",false,""
14,"graph-traversal-core",15,"codeforces","1833:E","Round Dance","https://codeforces.com/problemset/problem/1833/E",1600,,"T3","[""dfs and similar"",""dsu"",""graphs""]","Progressive graph traversal core practice at day 15.",false,""
14,"graph-traversal-core",16,"codeforces","954:D","Fight Against Traffic","https://codeforces.com/problemset/problem/954/D",1600,,"T3","[""dfs and similar"",""graphs"",""shortest paths""]","Progressive graph traversal core practice at day 16.",false,""
14,"graph-traversal-core",17,"codeforces","793:B","Igor and his way to work","https://codeforces.com/problemset/problem/793/B",1600,,"T3","[""dfs and similar"",""graphs"",""implementation""]","Progressive graph traversal core practice at day 17.",false,""
14,"graph-traversal-core",18,"atcoder","abc276:abc276_f","F. Double Chance","https://atcoder.jp/contests/abc276/tasks/abc276_f",,1562,"T3","[""atcoder""]","Progressive graph traversal core practice at day 18.",false,""
